Time,ID,Pixel_X,Pixel_Y,Norm_X,Norm_Y,Norm_Z,World_X,World_Y,World_Z,Sample_ID,Label
0.0,28,726,1075,0.5563716888427734,1.001500129699707,0.0793429166078567,0.2380590736865997,0.6828311681747437,0.0299631357192993,0,pose_data_squat2
0.0,29,553,1059,0.4241858422756195,0.9861850142478944,0.4638123214244842,-0.0478148609399795,0.6834100484848022,0.2521159648895263,0,pose_data_squat2
0.0,30,694,1104,0.5318643450737,1.0281355381011963,0.0959675535559654,0.2385318726301193,0.7238996624946594,0.0363789796829223,0,pose_data_squat2
0.0,31,607,1041,0.4649547040462494,0.9701792597770692,0.5034667253494263,0.0350052751600742,0.7209462523460388,0.2820243835449219,0,pose_data_squat2
0.0,32,804,1126,0.616370677947998,1.0488691329956057,0.0987099111080169,0.3373315632343292,0.7851817607879639,0.0546607971191406,0,pose_data_squat2
0.0171206225680933,0,706,177,0.5412189364433289,0.1650082319974899,0.2294121384620666,0.1874205768108368,-0.6761652231216431,0.1397181004285812,0,pose_data_squat2
0.0171206225680933,1,697,154,0.534046471118927,0.1435307413339615,0.1843490451574325,0.1663335561752319,-0.7099263668060303,0.1101291999220848,0,pose_data_squat2
0.0171206225680933,2,691,151,0.529620885848999,0.1410659700632095,0.1841314136981964,0.1659717559814453,-0.7100613117218018,0.1085966452956199,0,pose_data_squat2
0.0171206225680933,3,686,149,0.525443971157074,0.139351412653923,0.1840447634458542,0.1663998365402221,-0.7103026509284973,0.1104956567287445,0,pose_data_squat2
0.0171206225680933,4,715,161,0.5481311082839966,0.1502525061368942,0.1639654487371444,0.1957657933235168,-0.7037816047668457,0.0950835570693016,0,pose_data_squat2
0.0171206225680933,5,721,163,0.5526520609855652,0.1518468856811523,0.1638055145740509,0.1980443000793457,-0.7040529251098633,0.0948164388537406,0,pose_data_squat2
0.0171206225680933,6,727,164,0.557417094707489,0.1533890813589096,0.1638108193874359,0.1971942037343979,-0.7030532956123352,0.0988799855113029,0,pose_data_squat2
0.0171206225680933,7,666,164,0.5105680823326111,0.1529072821140289,0.0519209392368793,0.0648480802774429,-0.6766903400421143,0.0336938016116619,0,pose_data_squat2
0.0171206225680933,8,723,173,0.5543190240859985,0.1613038927316665,-0.0366179272532463,0.1994658261537552,-0.6397091746330261,-0.0196577087044715,0,pose_data_squat2
0.0171206225680933,9,690,193,0.5288432836532593,0.1797990500926971,0.1955204308032989,0.1418276280164718,-0.6423181891441345,0.112398661673069,0,pose_data_squat2
0.0171206225680933,10,710,199,0.5443382859230042,0.1853760927915573,0.1691272109746933,0.182313472032547,-0.6294607520103455,0.0973664373159408,0,pose_data_squat2
0.0171206225680933,11,564,277,0.4320448637008667,0.2585457563400268,0.0990812629461288,-0.0751353576779365,-0.5114901065826416,0.0588433071970939,0,pose_data_squat2
0.0171206225680933,12,745,301,0.5704491138458252,0.2805975675582886,-0.1452367454767227,0.2366499751806259,-0.4462552964687347,-0.0835088491439819,0,pose_data_squat2
0.0171206225680933,13,461,416,0.3536613285541534,0.3873847126960754,0.3304105401039123,-0.200354129076004,-0.4028180241584778,0.1989170312881469,0,pose_data_squat2
0.0171206225680933,14,752,434,0.5764294266700745,0.4050189256668091,0.0015944621991366,0.2997871935367584,-0.3151072561740875,0.0003335436049383,0,pose_data_squat2
0.0171206225680933,15,506,298,0.3882048726081848,0.2779775857925415,0.5598317384719849,-0.1102747619152069,-0.5276156663894653,0.3491292297840118,0,pose_data_squat2
0.0171206225680933,16,811,297,0.6210349798202515,0.2772475183010101,0.2976821362972259,0.3503086268901825,-0.4901721775531769,0.182861179113388,0,pose_data_squat2
0.0171206225680933,17,511,269,0.3912871479988098,0.2506606578826904,0.6215505599975586,-0.0991127267479896,-0.5666439533233643,0.3792142868041992,0,pose_data_squat2
0.0171206225680933,18,834,268,0.639312207698822,0.2504254281520843,0.3251028954982757,0.3629611134529114,-0.5434894561767578,0.196499615907669,0,pose_data_squat2
0.0171206225680933,19,534,265,0.4089652597904205,0.2472182661294937,0.5895599126815796,-0.0527199283242225,-0.5855430364608765,0.3611895143985748,0,pose_data_squat2
0.0171206225680933,20,823,253,0.6307210922241211,0.2359123826026916,0.3407522737979889,0.3389173150062561,-0.5797333121299744,0.2052365392446518,0,pose_data_squat2
0.0171206225680933,21,534,272,0.4090070128440857,0.2540594637393951,0.5569993257522583,-0.0874156132340431,-0.5439632534980774,0.3449569642543793,0,pose_data_squat2
0.0171206225680933,22,808,261,0.619329571723938,0.2438955157995224,0.3141712844371795,0.3391042053699493,-0.5141003727912903,0.1919294446706771,0,pose_data_squat2
0.0171206225680933,23,538,635,0.4122755527496338,0.5920321345329285,0.1116340681910514,-0.0751232579350471,-0.0080174794420599,0.0622505992650985,0,pose_data_squat2
0.0171206225680933,24,635,639,0.486937552690506,0.5958576202392578,-0.1113886907696724,0.0750142261385917,0.0071391025558114,-0.061687845736742,0,pose_data_squat2
0.0171206225680933,25,567,846,0.434797078371048,0.787849485874176,0.2769845128059387,-0.0198278352618217,0.3031071424484253,0.1746227145195007,0,pose_data_squat2
0.0171206225680933,26,752,841,0.5759034156799316,0.7837110161781311,0.0227120760828256,0.2582626342773437,0.3472159206867218,0.004683805629611,0,pose_data_squat2
0.0171206225680933,27,558,1033,0.4275172352790832,0.9622877836227416,0.3683347105979919,-0.0520091392099857,0.6419757008552551,0.2194256782531738,0,pose_data_squat2
0.0171206225680933,28,724,1080,0.5550753474235535,1.0062161684036257,0.0914273485541343,0.2145618796348571,0.6819975972175598,0.0334895998239517,0,pose_data_squat2
0.0171206225680933,29,556,1070,0.4262103736400604,0.9968158006668092,0.3829353749752044,-0.0478220209479332,0.6903477907180786,0.2254581451416015,0,pose_data_squat2
0.0171206225680933,30,672,1105,0.5146204829216003,1.0295250415802002,0.1074084863066673,0.2128740400075912,0.7226912379264832,0.0402104817330837,0,pose_data_squat2
0.0171206225680933,31,610,1058,0.4674757421016693,0.9856429696083068,0.4101895689964294,0.0384425707161426,0.7278211712837219,0.2508860230445862,0,pose_data_squat2
0.0171206225680933,32,796,1133,0.6101635694503784,1.055805206298828,0.1118827685713768,0.3060475289821625,0.7835485339164734,0.0587166100740432,0,pose_data_squat2
0.0342412451361867,0,707,184,0.5415002107620239,0.1714741885662078,0.2209567129611969,0.1917246580123901,-0.6757280230522156,0.1391647905111313,0,pose_data_squat2
0.0342412451361867,1,699,161,0.5354615449905396,0.1504120677709579,0.1757242083549499,0.1706637591123581,-0.7090983390808105,0.1094750985503196,0,pose_data_squat2
0.0342412451361867,2,694,159,0.531441867351532,0.1480776965618133,0.1755167841911316,0.1702765226364135,-0.7092542052268982,0.1079403534531593,0,pose_data_squat2
0.0342412451361867,3,688,157,0.5273711085319519,0.146211951971054,0.1754423379898071,0.1706824153661728,-0.7094987034797668,0.109843336045742,0,pose_data_squat2
0.0342412451361867,4,715,166,0.548234760761261,0.1553160101175308,0.1560616791248321,0.1999870240688324,-0.7030352354049683,0.0945779830217361,0,pose_data_squat2
0.0342412451361867,5,721,167,0.5526700615882874,0.1560880094766616,0.155921995639801,0.2022720724344253,-0.7033421397209167,0.0943081527948379,0,pose_data_squat2
0.0342412451361867,6,727,168,0.5574172735214233,0.1568861007690429,0.1559203416109085,0.2014531195163726,-0.702332615852356,0.0983700528740882,0,pose_data_squat2
0.0342412451361867,7,666,170,0.5106093287467957,0.1585585922002792,0.046293880790472,0.0683209225535392,-0.6750203967094421,0.033252689987421,0,pose_data_squat2
0.0342412451361867,8,724,177,0.5544934868812561,0.1648130714893341,-0.0405483320355415,0.202897697687149,-0.6387974619865417,-0.0197352338582277,0,pose_data_squat2
0.0342412451361867,9,692,201,0.5300484299659729,0.1875428557395935,0.187721386551857,0.1457214504480362,-0.6418099403381348,0.1117975488305091,0,pose_data_squat2
0.0342412451361867,10,710,205,0.5443392395973206,0.1912109404802322,0.1621278226375579,0.1862952709197998,-0.6291218996047974,0.0969508066773414,0,pose_data_squat2
0.0342412451361867,11,569,278,0.435711145401001,0.2595219314098358,0.0921385213732719,-0.0718520358204841,-0.5113526582717896,0.05981120839715,0,pose_data_squat2
0.0342412451361867,12,746,304,0.5715579986572266,0.2839842140674591,-0.1467226296663284,0.2368306964635849,-0.4463622272014618,-0.0835352912545204,0,pose_data_squat2
0.0342412451361867,13,466,415,0.3570523858070373,0.3864220976829529,0.3168339729309082,-0.1926535964012146,-0.4050115048885345,0.1986401677131652,0,pose_data_squat2
0.0342412451361867,14,752,437,0.5764144062995911,0.4076076447963714,-0.0003790415939874,0.3007185161113739,-0.3183996379375458,-0.0020268126390874,0,pose_data_squat2
0.0342412451361867,15,509,296,0.3903149664402008,0.2757485210895538,0.5395838022232056,-0.0972519144415855,-0.5399821996688843,0.3447070121765136,0,pose_data_squat2
0.0342412451361867,16,811,298,0.6211585998535156,0.2778599858283996,0.279184490442276,0.3532437682151794,-0.4959517419338226,0.1665902137756347,0,pose_data_squat2
0.0342412451361867,17,516,267,0.3952409625053406,0.2492942661046981,0.5976414680480957,-0.0837296545505523,-0.5828117728233337,0.3733534216880798,0,pose_data_squat2
0.0342412451361867,18,836,268,0.6404457688331604,0.2502695024013519,0.3047458827495575,0.3666891455650329,-0.5504656434059143,0.1769115328788757,0,pose_data_squat2
0.0342412451361867,19,538,260,0.4125223159790039,0.2427901476621627,0.5657748579978943,-0.0367436595261096,-0.5988622903823853,0.355995774269104,0,pose_data_squat2
0.0342412451361867,20,823,253,0.630574643611908,0.2358866035938263,0.3214165866374969,0.3436356484889984,-0.5863540172576904,0.1858211010694503,0,pose_data_squat2
0.0342412451361867,21,538,271,0.4122587740421295,0.2531173229217529,0.5361557006835938,-0.073487140238285,-0.5561522841453552,0.3404078185558319,0,pose_data_squat2
0.0342412451361867,22,810,262,0.6202933192253113,0.2442650496959686,0.295820027589798,0.3429193496704101,-0.5200616717338562,0.1753046661615371,0,pose_data_squat2
0.0342412451361867,23,537,643,0.4114690124988556,0.5987586975097656,0.1110936924815177,-0.0748504251241684,-0.0080679468810558,0.0625822320580482,0,pose_data_squat2
0.0342412451361867,24,635,648,0.4864653050899505,0.6037065982818604,-0.1108825951814651,0.0746806934475898,0.0071981335058808,-0.0620288886129856,0,pose_data_squat2
0.0342412451361867,25,567,848,0.4345744848251343,0.7899076342582703,0.2741024792194366,-0.0215167813003063,0.3002068102359772,0.1725732088088989,0,pose_data_squat2
0.0342412451361867,26,752,846,0.5759351849555969,0.7881995439529419,0.026072472333908,0.2459424883127212,0.3470780551433563,0.0053562303073704,0,pose_data_squat2
0.0342412451361867,27,558,1032,0.4275299906730652,0.9615521430969238,0.3726915419101715,-0.0519952289760112,0.6410124897956848,0.2145495414733886,0,pose_data_squat2
0.0342412451361867,28,724,1084,0.5547226667404175,1.009811520576477,0.0979761332273483,0.2028334736824035,0.680025577545166,0.0357623659074306,0,pose_data_squat2
0.0342412451361867,29,557,1069,0.4266084134578705,0.9961503744125366,0.3879080414772033,-0.0477094873785972,0.6892268061637878,0.2204606235027313,0,pose_data_squat2
0.0342412451361867,30,664,1106,0.509101152420044,1.0298453569412231,0.1138806790113449,0.2010903060436248,0.7204504013061523,0.0427029281854629,0,pose_data_squat2
0.0342412451361867,31,610,1057,0.4675918221473694,0.9845221638679504,0.4137211143970489,0.0409797728061676,0.7259732484817505,0.24390409886837,0,pose_data_squat2
0.0342412451361867,32,792,1135,0.6067016124725342,1.057261347770691,0.1165883764624595,0.2942966818809509,0.7809182405471802,0.0602136962115764,0,pose_data_squat2
0.0513618677042801,0,708,192,0.542270839214325,0.1788752824068069,0.2307795286178589,0.1965032219886779,-0.6751892566680908,0.1438127011060714,0,pose_data_squat2
0.0513618677042801,1,701,171,0.5370636582374573,0.1596394032239914,0.1837903708219528,0.1761261820793151,-0.7081966400146484,0.1136911511421203,0,pose_data_squat2
0.0513618677042801,2,696,168,0.5331485867500305,0.1572868227958679,0.1835967153310775,0.1757344007492065,-0.7083662152290344,0.1121450737118721,0,pose_data_squat2
0.0513618677042801,3,690,166,0.5290426015853882,0.1552578061819076,0.1835481822490692,0.1761233061552047,-0.7086132764816284,0.1140884160995483,0,pose_data_squat2
0.0513618677042801,4,716,176,0.5487760901451111,0.1641397029161453,0.1654285341501236,0.2056099772453308,-0.7022233009338379,0.0992497205734252,0,pose_data_squat2
0.0513618677042801,5,722,176,0.552980363368988,0.1646701097488403,0.165278211236,0.2079034000635147,-0.7025554776191711,0.098983384668827,0,pose_data_squat2
0.0513618677042801,6,728,177,0.5575915575027466,0.1651947647333145,0.1652657836675644,0.2070843875408172,-0.7015403509140015,0.1030588373541832,0,pose_data_squat2
0.0513618677042801,7,672,175,0.5152390003204346,0.1631775349378585,0.0479429587721824,0.0733673721551895,-0.6729729175567627,0.0358259454369545,0,pose_data_squat2
0.0513618677042801,8,724,185,0.5550127029418945,0.1729576587677002,-0.0329836793243885,0.2097143828868866,-0.6376169919967651,-0.0154117392376065,0,pose_data_squat2
0.0513618677042801,9,693,209,0.5312214493751526,0.1946965903043747,0.1953403204679489,0.1499418020248413,-0.6410321593284607,0.1155894547700882,0,pose_data_squat2
0.0513618677042801,10,711,212,0.5447487235069275,0.198154479265213,0.1714187264442443,0.1910998076200485,-0.6285310983657837,0.1012268438935279,0,pose_data_squat2
0.0513618677042801,11,573,281,0.4390902817249298,0.2623057961463928,0.0922106578946113,-0.0702537149190902,-0.5104705095291138,0.0613815337419509,0,pose_data_squat2
0.0513618677042801,12,749,308,0.5741285681724548,0.2874451875686645,-0.1419519186019897,0.2412694245576858,-0.446432888507843,-0.0808860212564468,0,pose_data_squat2
0.0513618677042801,13,465,417,0.3565392792224884,0.3884039223194122,0.3233526051044464,-0.1958912760019302,-0.4061710238456726,0.2011868357658386,0,pose_data_squat2
0.0513618677042801,14,752,440,0.5764373540878296,0.4104588627815246,-0.0002243164635729,0.3052307665348053,-0.3202584087848663,-0.0020416772458702,0,pose_data_squat2
0.0513618677042801,15,508,297,0.3894608318805694,0.277382880449295,0.5541782379150391,-0.1034431457519531,-0.5442941188812256,0.3466923534870147,0,pose_data_squat2
0.0513618677042801,16,811,300,0.6212378740310669,0.2801376581192016,0.2787997722625732,0.356275737285614,-0.4980688393115997,0.1639991402626037,0,pose_data_squat2
0.0513618677042801,17,516,269,0.3951157033443451,0.2511940002441406,0.6139765381813049,-0.0889756828546524,-0.5869619846343994,0.3751031160354614,0,pose_data_squat2
0.0513618677042801,18,838,271,0.6420717835426331,0.2527593076229095,0.304184079170227,0.3700828850269317,-0.5519835948944092,0.1741290837526321,0,pose_data_squat2
0.0513618677042801,19,537,260,0.4119172990322113,0.2429410368204116,0.5797454118728638,-0.0418656319379806,-0.6024481654167175,0.3567990660667419,0,pose_data_squat2
0.0513618677042801,20,824,255,0.6313180327415466,0.2380212992429733,0.3208898305892944,0.3480315208435058,-0.5877825617790222,0.1827435791492462,0,pose_data_squat2
0.0513618677042801,21,537,273,0.4117665290832519,0.2550024390220642,0.5502274632453918,-0.0794086456298828,-0.5601471066474915,0.3419559895992279,0,pose_data_squat2
0.0513618677042801,22,811,265,0.6214366555213928,0.2474565207958221,0.295421689748764,0.3464954793453216,-0.5220085978507996,0.1725361347198486,0,pose_data_squat2
0.0513618677042801,23,535,645,0.4102105498313904,0.601030707359314,0.110986977815628,-0.0748588293790817,-0.0080338642001152,0.0627684518694877,0,pose_data_squat2
0.0513618677042801,24,634,651,0.4859907031059265,0.6064032316207886,-0.1107850968837738,0.0746812373399734,0.0071682948619127,-0.0622111447155475,0,pose_data_squat2
0.0513618677042801,25,567,849,0.4344058036804199,0.7910637855529785,0.2742693126201629,-0.0243533868342638,0.3003152310848236,0.1690302491188049,0,pose_data_squat2
0.0513618677042801,26,752,847,0.576029896736145,0.788893461227417,0.0288005210459232,0.2384861409664154,0.3474997580051422,0.0062576369382441,0,pose_data_squat2
0.0513618677042801,27,559,1037,0.428424596786499,0.9658412337303162,0.3667601943016052,-0.0484276376664638,0.6433525681495667,0.2058437764644622,0,pose_data_squat2
0.0513618677042801,28,719,1085,0.5507912039756775,1.0105323791503906,0.096968837082386,0.1994781345129013,0.6800352334976196,0.0357665568590164,0,pose_data_squat2
0.0513618677042801,29,563,1073,0.4311074316501617,0.9992422461509703,0.3812005519866943,-0.0429259352385997,0.6917757987976074,0.2112304419279098,0,pose_data_squat2
0.0513618677042801,30,668,1106,0.5119337439537048,1.030381202697754,0.1125893592834472,0.1978977918624878,0.720464825630188,0.0426677092909812,0,pose_data_squat2
0.0513618677042801,31,610,1060,0.4675618708133697,0.9878669381141664,0.4064402878284454,0.0485808737576007,0.7282716035842896,0.2325529009103775,0,pose_data_squat2
0.0513618677042801,32,789,1135,0.6046587228775024,1.057271957397461,0.1150052472949028,0.2914811372756958,0.7808052897453308,0.0601661466062068,0,pose_data_squat2
0.0684824902723735,0,709,193,0.5431603789329529,0.1803167313337326,0.2415819615125656,0.198868840932846,-0.6744337677955627,0.1458002775907516,0,pose_data_squat2
0.0684824902723735,1,703,173,0.5384314656257629,0.1614887118339538,0.1896533966064453,0.1785930544137954,-0.7073804140090942,0.1146202683448791,0,pose_data_squat2
0.0684824902723735,2,698,170,0.5346219539642334,0.1591367721557617,0.1894602924585342,0.1782060712575912,-0.707556962966919,0.1130953952670097,0,pose_data_squat2
0.0684824902723735,3,693,168,0.5306440591812134,0.1571386903524398,0.1894271671772003,0.1785994619131088,-0.7078044414520264,0.1150274351239204,0,pose_data_squat2
0.0684824902723735,4,717,178,0.5492610931396484,0.1662078350782394,0.1707815825939178,0.2086980938911438,-0.7013881802558899,0.1001222878694534,0,pose_data_squat2
0.0684824902723735,5,722,179,0.5531958341598511,0.1668910086154937,0.1706350743770599,0.2109958082437515,-0.7017332315444946,0.0998671278357505,0,pose_data_squat2
0.0684824902723735,6,728,179,0.5576475858688354,0.1675619781017303,0.170608714222908,0.2101659923791885,-0.7007081508636475,0.1039360165596008,0,pose_data_squat2
0.0684824902723735,7,676,176,0.5179533958435059,0.1639162302017212,0.0455001480877399,0.0739275738596916,-0.6728748679161072,0.0353734530508518,0,pose_data_squat2
0.0684824902723735,8,724,188,0.555091381072998,0.175784558057785,-0.0366941280663013,0.2132990807294845,-0.6374152302742004,-0.0157402474433183,0,pose_data_squat2
0.0684824902723735,9,694,210,0.5320757627487183,0.1958167403936386,0.2027791142463684,0.151389941573143,-0.6405874490737915,0.1171156466007232,0,pose_data_squat2
0.0684824902723735,10,711,214,0.5451086759567261,0.1996125280857086,0.1784300208091735,0.1933736503124237,-0.628115177154541,0.1024901643395423,0,pose_data_squat2
0.0684824902723735,11,572,282,0.4384447336196899,0.2627034187316894,0.091985173523426,-0.0703601241111755,-0.5107084512710571,0.059804543852806,0,pose_data_squat2
0.0684824902723735,12,749,313,0.5739288330078125,0.2915659844875335,-0.1461352258920669,0.2418414950370788,-0.4470926821231842,-0.0814920961856842,0,pose_data_squat2
0.0684824902723735,13,468,420,0.3590523600578308,0.3913734853267669,0.3286644220352173,-0.1976343840360641,-0.4071425199508667,0.2013110816478729,0,pose_data_squat2
0.0684824902723735,14,752,448,0.5764365792274475,0.41729536652565,-0.0012622972717508,0.3083491027355194,-0.3203165531158447,-0.0024576543364673,0,pose_data_squat2
0.0684824902723735,15,513,304,0.3930135071277618,0.2838332056999206,0.5993889570236206,-0.0952257513999939,-0.5365376472473145,0.3640510737895965,0,pose_data_squat2
0.0684824902723735,16,811,308,0.6211972832679749,0.2874792516231537,0.2979254424571991,0.3549928367137909,-0.4960752427577972,0.1662535071372985,0,pose_data_squat2
0.0684824902723735,17,519,275,0.3978217840194702,0.2567245662212372,0.6685065031051636,-0.0761774405837059,-0.5722982287406921,0.3978051245212555,0,pose_data_squat2
0.0684824902723735,18,838,278,0.6422772407531738,0.2593690156936645,0.3307709991931915,0.3680156171321869,-0.5463418364524841,0.1789915859699249,0,pose_data_squat2
0.0684824902723735,19,546,267,0.4181038737297058,0.2487594038248062,0.6354241967201233,-0.0289533343166112,-0.5867451429367065,0.3792250752449035,0,pose_data_squat2
0.0684824902723735,20,824,261,0.6313962936401367,0.2430944740772247,0.3457778692245483,0.345838725566864,-0.5821295380592346,0.1873844116926193,0,pose_data_squat2
0.0684824902723735,21,546,283,0.4187967777252197,0.2635972797870636,0.5972092151641846,-0.0700475201010704,-0.550105631351471,0.3600028753280639,0,pose_data_squat2
0.0684824902723735,22,811,273,0.6213071942329407,0.2544624209403991,0.3149012327194214,0.344664990901947,-0.5194333791732788,0.1749854534864425,0,pose_data_squat2
0.0684824902723735,23,535,646,0.4096719920635223,0.6017864346504211,0.1113356053829193,-0.0751663222908973,-0.0080775506794452,0.0633913800120353,0,pose_data_squat2
0.0684824902723735,24,633,652,0.4853033721446991,0.6074434518814087,-0.1111286953091621,0.0749905109405517,0.0072168079204857,-0.0628213509917259,0,pose_data_squat2
0.0684824902723735,25,567,849,0.43455770611763,0.7908977270126343,0.2748408317565918,-0.0251463819295167,0.2995519042015075,0.1692153811454773,0,pose_data_squat2
0.0684824902723735,26,752,850,0.5760841965675354,0.7915024757385254,0.0447214730083942,0.2376475930213928,0.3498797118663788,0.0113955680280923,0,pose_data_squat2
0.0684824902723735,27,559,1036,0.4283196330070495,0.964929223060608,0.3770887851715088,-0.0458634458482265,0.6402485370635986,0.2075872421264648,0,pose_data_squat2
0.0684824902723735,28,714,1086,0.5470324754714966,1.011206865310669,0.1015028655529022,0.1937725841999054,0.6802698969841003,0.0362619459629058,0,pose_data_squat2
0.0684824902723735,29,563,1071,0.4312718510627746,0.9980685710906982,0.3925225436687469,-0.0399750731885433,0.688949704170227,0.2133736312389373,0,pose_data_squat2
0.0684824902723735,30,661,1107,0.5064904093742371,1.031216382980347,0.1173790842294693,0.191611111164093,0.7207463383674622,0.0431424900889396,0,pose_data_squat2
0.0684824902723735,31,609,1059,0.4669406712055206,0.9866187572479248,0.4288292229175567,0.0501316152513027,0.7279276251792908,0.2382672131061554,0,pose_data_squat2
0.0684824902723735,32,788,1136,0.6036838889122009,1.058560848236084,0.1380682289600372,0.2884386479854584,0.7827448844909668,0.0654907524585723,0,pose_data_squat2
0.0856031128404669,0,710,201,0.543773353099823,0.187479630112648,0.236043706536293,0.2043767720460891,-0.6679588556289673,0.146304115653038,0,pose_data_squat2
0.0856031128404669,1,703,180,0.538914144039154,0.1683700829744339,0.1877998858690261,0.184987410902977,-0.7006341814994812,0.1154118776321411,0,pose_data_squat2
0.0856031128404669,2,698,178,0.535033106803894,0.1662193089723587,0.187607005238533,0.1845762878656387,-0.7008376121520996,0.1138522624969482,0,pose_data_squat2
0.0856031128404669,3,693,176,0.5309531092643738,0.164416491985321,0.1875483244657516,0.1849486529827118,-0.7010941505432129,0.1158134341239929,0,pose_data_squat2
0.0856031128404669,4,717,184,0.5494152307510376,0.1721832603216171,0.1700443029403686,0.2145770490169525,-0.6949380040168762,0.1010657325387001,0,pose_data_squat2
0.0856031128404669,5,722,185,0.5532262921333313,0.1725488156080246,0.1698927879333496,0.2168930619955063,-0.6953165531158447,0.1007985472679138,0,pose_data_squat2
0.0856031128404669,6,728,185,0.5576395988464355,0.1729517132043838,0.1698764115571975,0.2160654067993164,-0.6943114995956421,0.1048631891608238,0,pose_data_squat2
0.0856031128404669,7,677,182,0.5185455083847046,0.1697902828454971,0.048068068921566,0.0813964083790779,-0.6676158905029297,0.0364939197897911,0,pose_data_squat2
